docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1517853120,0,0,0,9781303828027,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,MAI 52/05(E) Oct 2014,,2014,Magic mirrors and evil queens: Power possibilities of vision and a phenomenological analysis of queer representation in once upon a time,Dissertation/Thesis,M.A.,1525137,Grausso Christine M.,Stephens Patricia;Stephens Patricia,United States,65,English,ProQuest Dissertations & Theses Full Text,0198,2014,Language literature and linguistics;Philosophy religion and theology;Social sciences;Chiasm;Phenomenology;Fairy tales;Chiasmus;One v. other;Queer representation;Language literature and linguistics;Philosophy religion and theology;Social sciences;Chiasm;Phenomenology;Fairy tales;Chiasmus;One v. other;Queer representation,http://search.proquest.com/docview/1517853120?accountid=13314,Ann Arbor,0422: Philosophy;0492: GLBT Studies;0681: Rhetoric,Long Island University The Brooklyn Center,Dissertations & Theses,Philosophy;GLBT Studies;Rhetoric
1362253574,0,0,0,9781303080203,Copyright ProQuest UMI Dissertations Publishing 2013,Owolabi Olukunle;Kreuzer Markus,United States -- Pennsylvania,MAI 51/06(E) Dec 2013,Political Science,2013,Latin American military mission types: Implications for democracy and civil-military relations A case study of Argentina Brazil and Chile,Dissertation/Thesis,M.A.,1537294,Vinci Katherine Elizabeth,Owolabi Olukunle;Kreuzer Markus;Owolabi Olukunle;Kreuzer Markus,United States,118,English,ProQuest Dissertations & Theses Full Text,0245,2013,Social sciences;Argentina;Brazil;Chile;Civil military relations;Military missions;Social sciences;Argentina;Brazil;Chile;Civil military relations;Military missions,http://search.proquest.com/docview/1362253574?accountid=13314,Ann Arbor,0550: Latin American Studies;0615: Political science;0750: Military studies,Villanova University,Dissertations & Theses,Latin American Studies;Political science;Military studies
1508569706,145,13,0,9781303745010,Copyright ProQuest UMI Dissertations Publishing 2014,Gerteis Joseph H.;Davison Mark L.;Grodsky Eric S.,United States -- Minnesota,DAI-A 75/06(E) Dec 2014,Sociology,2014,It Takes A Village? Neighborhoods and Children's Readiness for School,Dissertation/Thesis,Ph.D.,3612730,Wruck Peter Jordan,Warren John R.;Warren John R.,United States,160,English,ProQuest Dissertations & Theses Full Text,0130,2014,Social sciences;Education;Child development;Neighborhoods;Residential context;School readiness;Social sciences;Education;Child development;Neighborhoods;Residential context;School readiness,http://search.proquest.com/docview/1508569706?accountid=13314,Ann Arbor,0340: Educational sociology;0344: Social research,University of Minnesota,Dissertations & Theses,Educational sociology;Social research
1516608126,234,20,3,9780499262745,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Nursing,2014,A Perspective Taking Intervention to Enhance Family Caregiver Symptom Assessment and Improve Symptom Management for the Heart Failure Patient,Dissertation/Thesis,M.N.,MS26274,Scoville Christine,,United States,225,English,ProQuest Dissertations & Theses Full Text,0303,2014,Health and environmental sciences;Nursing;Health and environmental sciences;Nursing,http://search.proquest.com/docview/1516608126?accountid=13314,Ann Arbor,0569: Nursing,University of Manitoba (Canada),Dissertations & Theses,Nursing
1504276244,348,24,0,9781303725098,Copyright ProQuest UMI Dissertations Publishing 2014,Blocker Craig;Taylor Frank,United States -- Massachusetts,DAI-B 75/06(E) Dec 2014,Physics,2014,A Search for New Physics in the Dilepton Channel with the ATLAS Detector at the LHC,Dissertation/Thesis,Ph.D.,3611618,Fitzgerald Eric Andrew Vitus,Sciolla Gabriella;Sciolla Gabriella,United States,297,English,ProQuest Dissertations & Theses Full Text,0021,2014,Pure sciences;Dilepton channels;Atlas;Lhc;New physics;Particle physics;Pure sciences;Dilepton channels;Atlas;Lhc;New physics;Particle physics,http://search.proquest.com/docview/1504276244?accountid=13314,Ann Arbor,0605: Physics;0798: Particle physics,Brandeis University,Dissertations & Theses,Physics;Particle physics
1499821596,0,0,0,9781303693441,Copyright ProQuest UMI Dissertations Publishing 2014,Gloria Alberta M.;Valdez Carmen R.;Byars-Winston Angela M.;Symonette Hazel L.,United States -- Wisconsin,DAI-B 75/05(E) Nov 2014,Counseling Psychology,2014,A CQR Study of Diversity Dialogue Facilitation on Multicultural Counseling Skill Development,Dissertation/Thesis,Ph.D.,3609907,Howard Ruth,Quintana Stephen M.;Quintana Stephen M.,United States,203,English,ProQuest Dissertations & Theses Full Text,0262,2014,Psychology;Diversity dialogue;Diversity training;Experiential training;Multicultural counseling competency;Multicultural training;Skills development;Psychology;Diversity dialogue;Diversity training;Experiential training;Multicultural counseling competency;Multicultural training;Skills development,http://search.proquest.com/docview/1499821596?accountid=13314,Ann Arbor,0603: Counseling Psychology,The University of Wisconsin - Madison,Dissertations & Theses,Counseling Psychology
1507869517,294,18,7,9781303744686,Copyright ProQuest UMI Dissertations Publishing 2014,Liu Henry;Manson Steven;Cao Jason;Levinson David,United States -- Minnesota,DAI-A 75/06(E) Dec 2014,Civil Engineering,2014,Accessibility and non-work destination choice: A microscopic analysis of GPS travel data,Dissertation/Thesis,Ph.D.,3612700,Huang Yan,Levinson David M.;Levinson David M.,United States,131,English,ProQuest Dissertations & Theses Full Text,0130,2014,Social sciences;Applied sciences;Destination choice;Gps data;Travel behavior;Social sciences;Applied sciences;Destination choice;Gps data;Travel behavior,http://search.proquest.com/docview/1507869517?accountid=13314,Ann Arbor,0543: Civil engineering;0709: Transportation planning,University of Minnesota,Dissertations & Theses,Civil engineering;Transportation planning
1512624004,414,42,7,9781303775253,Copyright ProQuest UMI Dissertations Publishing 2014,Dell'Osso Linda;Bottomly Glenn,United States -- Minnesota,DAI-A 75/07(E) Jan 2015,School of Business and Technology,2014,Virtual team structure: A phenomenological study of perspectives from the nonprofit industry,Dissertation/Thesis,Ph.D.,3613818,McLean Kerry-Ann N.,Salmons Janet;Salmons Janet,United States,193,English,ProQuest Dissertations & Theses Full Text,1351,2014,Social sciences;Nonprofit industry;Optimal model;Transcendental phenomenology;Virtual ledership;Virtual team;Virtual team structure;Social sciences;Nonprofit industry;Optimal model;Transcendental phenomenology;Virtual ledership;Virtual team;Virtual team structure,http://search.proquest.com/docview/1512624004?accountid=13314,Ann Arbor,0454: Management,Capella University,Dissertations & Theses,Management
1496039132,179,21,0,9781303718977,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Massachusetts,MAI 52/04(E) Aug 2014,,2014,Computational study of a high-temperature thermal nanoimprint lithographic (TNIL) process,Dissertation/Thesis,M.S.,1524875,Cleveland Nicolas Joseph,Sun Hongwei;Sun Hongwei,United States,133,English,ProQuest Dissertations & Theses Full Text,0111,2014,Applied sciences;ANSYS;Simulation;Fluid-Structure interaction;Thermal nanoimprint lithography;PMMA;Applied sciences;ANSYS;Simulation;Fluid-Structure interaction;Thermal nanoimprint lithography;PMMA,http://search.proquest.com/docview/1496039132?accountid=13314,Ann Arbor,0537: Engineering;0548: Mechanical engineering;0794: Materials science,University of Massachusetts Lowell,Dissertations & Theses,Engineering;Mechanical engineering;Materials science
1334958075,0,0,0,9781267997401,Copyright ProQuest UMI Dissertations Publishing 2014,Capodilupo Christina M.;Ryder Debra C.,United States -- Connecticut,DAI-B 74/07(E) Jan 2014,Professional Psychology,2014,Gaining control of the dancer in the mirror: A prevention program for recreational ballet students,Dissertation/Thesis,Psy.D.,3557050,Kaplan Jaime Faith,Laframboise Denise E.;Dale Lourdes P.;Laframboise Denise E.;Dale Lourdes P.,United States,141,English,ProQuest Dissertations & Theses Full Text,0474,2014,Communication and the arts;Psychology;Ballet;Body image;Eating disorders;Prevention program;Recreational students;Dancers;Communication and the arts;Psychology;Ballet;Body image;Eating disorders;Prevention program;Recreational students;Dancers,http://search.proquest.com/docview/1334958075?accountid=13314,Ann Arbor,0378: Dance;0622: Clinical psychology,University of Hartford,Dissertations & Theses,Dance;Clinical psychology
1503779920,366,45,4,9781303741531,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Arizona,DAI-B 75/05(E) Nov 2014,,2014,Investigating Entity Theory as a Mediator Between Peer Victimization and Cyberbullying,Dissertation/Thesis,Ph.D.,3578895,Van Ingen Barbara G.,Akagi Cynthia;Akagi Cynthia,United States,151,English,ProQuest Dissertations & Theses Full Text,1443,2014,Psychology;Cyberbullying;Peer victimization;Implicit theory;Contribution to cyberbullying;Entity theory;Psychology;Cyberbullying;Peer victimization;Implicit theory;Contribution to cyberbullying;Entity theory,http://search.proquest.com/docview/1503779920?accountid=13314,Ann Arbor,0621: Psychology,Northcentral University,Dissertations & Theses,Psychology
1343225695,477,42,3,9781303001567,Copyright ProQuest UMI Dissertations Publishing 2014,Levinson Dan,United States -- California,DAI-B 74/07(E) Jan 2014,Irvine CSFS,2014,Narcissism in Law Enforcement: A Correlation between the MMPI-2 and the Narcissistic Personality Inventory,Dissertation/Thesis,Psy.D.,3557230,Stafford Megan C.,Brodie Larua;Brodie Larua,United States,58,English,ProQuest Dissertations & Theses Full Text,1634,2014,Social sciences;Psychology;Law enforcement;MMPI-2;Narcissism;Narcissistic Personality Inventory;Police officers;Social sciences;Psychology;Law enforcement;MMPI-2;Narcissism;Narcissistic Personality Inventory;Police officers,http://search.proquest.com/docview/1343225695?accountid=13314,Ann Arbor,0625: Personality psychology;0627: Criminology,Alliant International University,Dissertations & Theses,Personality psychology;Criminology
1508569155,246,31,0,9781303742958,Copyright ProQuest UMI Dissertations Publishing 2014,Sneed Katti;Cunningham Wayne,United States -- Minnesota,DAI-B 75/06(E) Dec 2014,Harold Abel School of Social and Behavioral Sciences,2014,A phenomenological study of middle school early adolescents: Understanding the perspectives and life experiences that contribute to disruptive behaviors,Dissertation/Thesis,Ph.D.,3612567,Davis Diane,Beeler Linda;Beeler Linda,United States,103,English,ProQuest Dissertations & Theses Full Text,1351,2014,Psychology;Education;Behavioral problems;Being bullied;Disruptive behaviors;Phenomenological study with adolescents;Understanding of the lived experiences of disruptive behaviors with middle school adolescents;Psychology;Education;Behavioral problems;Being bullied;Disruptive behaviors;Phenomenological study with adolescents;Understanding of the lived experiences of disruptive behaviors with middle school adolescents,http://search.proquest.com/docview/1508569155?accountid=13314,Ann Arbor,0450: Middle School education;0603: Counseling Psychology,Capella University,Dissertations & Theses,Middle School education;Counseling Psychology
1507869198,185,11,0,9781303746666,Copyright ProQuest UMI Dissertations Publishing 2014,Black Lauren;Kopin Alan;Sarang-Sieminski Alisha,United States -- Massachusetts,DAI-B 75/06(E) Dec 2014,Biomedical Engineering,2014,Development of a tissue engineered model of bone remodeling in healthy and disease states,Dissertation/Thesis,Ph.D.,3612786,Hayden Rebecca Scholl,Kaplan David L.;Kaplan David L.,United States,187,English,ProQuest Dissertations & Theses Full Text,0234,2014,Applied sciences;Bisphosphonates;Inflammation;Osteoblasts;Osteoclasts;Silk;Surface metrology;Tissue engineering;Osteoporosis;Applied sciences;Bisphosphonates;Inflammation;Osteoblasts;Osteoclasts;Silk;Surface metrology;Tissue engineering;Osteoporosis,http://search.proquest.com/docview/1507869198?accountid=13314,Ann Arbor,0541: Biomedical engineering,Tufts University,Dissertations & Theses,Biomedical engineering
1399580587,445,19,4,9781303102967,Copyright ProQuest UMI Dissertations Publishing 2014,Gaubatz Michael,United States -- Illinois,DAI-B 74/09(E) Mar 2014,Clinical Psychology,2014,A Comparison Study of Coping Strategies and Psychological Distress in OEF/OIF and Vietnam Era Combat Veterans,Dissertation/Thesis,Psy.D.,3562588,Hessinger Jonathan D.,Larson Paul C.;Larson Paul C.,United States,80,English,ProQuest Dissertations & Theses Full Text,0971,2014,Psychology;Health and environmental sciences;Coping;Differences;Psychological distress;Ptsd;Trauma;Veterans;Psychology;Health and environmental sciences;Coping;Differences;Psychological distress;Ptsd;Trauma;Veterans,http://search.proquest.com/docview/1399580587?accountid=13314,Ann Arbor,0347: Mental health;0622: Clinical psychology,The Chicago School of Professional Psychology,Dissertations & Theses,Mental health;Clinical psychology
1449400474,285,8,3,9781303444999,Copyright ProQuest UMI Dissertations Publishing 2013,Pigott Terri;Brock Stephen E.,United States -- Illinois,DAI-A 75/01(E) Jul 2014,School Psychology,2013,A survey study of PREPaRE workshop participants' application of knowledge confidence levels and utilization of school crisis response and recovery training curriculum,Dissertation/Thesis,Ph.D.,3597033,Lazzaro Brian R.,Fenning Pamela;Fenning Pamela,United States,165,English,ProQuest Dissertations & Theses Full Text,0112,2013,Psychology;Education;Crisis response and recovery;Education;Prevent Reaffirm Evaluate Provide and Respond and Examine (PREPaRE);Prevention;Safety;School;Psychology;Education;Crisis response and recovery;Education;Prevent Reaffirm Evaluate Provide and Respond and Examine (PREPaRE);Prevention;Safety;School,http://search.proquest.com/docview/1449400474?accountid=13314,Ann Arbor,0514: School administration;0621: Psychology,Loyola University Chicago,Dissertations & Theses,School administration;Psychology
1507868462,605,46,3,9781303744471,Copyright ProQuest UMI Dissertations Publishing 2014,Cohen Jerry;Sadowsky Michael;Ni Min;Kirkpatrick David,United States -- Minnesota,DAI-B 75/06(E) Dec 2014,Plant Biological Sciences,2014,A role for UV-B -induced DNA damage in photomorphogenic responses in etiolated Arabidopsis seedlings,Dissertation/Thesis,Ph.D.,3612686,Biever Jessica J.,Gardner Gary;Gardner Gary,United States,90,English,ProQuest Dissertations & Theses Full Text,0130,2014,Biological sciences;Arabidopsis;Cell-cycle arrest;Dna repair;Nucleotide excision repair;Photomorphogenesis;Ultraviolet-B;Biological sciences;Arabidopsis;Cell-cycle arrest;Dna repair;Nucleotide excision repair;Photomorphogenesis;Ultraviolet-B,http://search.proquest.com/docview/1507868462?accountid=13314,Ann Arbor,0309: Plant biology,University of Minnesota,Dissertations & Theses,Plant biology
